Restaurant Name,Country Code,City,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes,Country,Primary Cuisine,Cost Category
Cakewalk - Park Plaza,1,Noida,77.3506896,28.6038697,bakery,500,No,No,No,2,3.4,25,India,bakery,Medium
Foodicious,1,Noida,77.3129503,28.5872879,"fast food, street food",300,No,No,No,1,0.0,0,India,fast food,Medium
Rasoi Dil Se,1,Noida,77.31409,28.5891934,"north indian, chinese, continental",400,No,No,No,1,0.0,2,India,north indian,Medium
Chip Chap Shahi Corner,1,Noida,77.3251735,28.5949741,north indian,200,No,No,No,1,2.9,12,India,north indian,Low
Mother's Kitchen,1,Noida,77.333568,28.5922973,north indian,100,No,No,No,1,2.9,6,India,north indian,Low
Food Express,1,Noida,77.33208809,28.58894661,"north indian, mughlai, chinese",500,No,No,No,2,0.0,2,India,north indian,Medium
Lemonier,1,Noida,77.3307374,28.5881489,bakery,200,No,No,No,1,0.0,0,India,bakery,Low
Punjabi Zaika,1,Noida,77.3303336,28.5878866,north indian,200,No,No,No,1,0.0,0,India,north indian,Low
Robins Sweets & Restaurant,1,Noida,77.3323864,28.5914816,north indian,350,No,No,No,1,0.0,1,India,north indian,Medium
TBH ï¿½ï¿½ï¿½ To Be Healthy,1,Noida,77.331231,28.589854,"juices, healthy food",500,No,Yes,No,2,4.0,76,India,juices,Medium
Mehfill,1,Noida,77.3355334,28.597946,"north indian, chinese, mughlai",600,No,Yes,No,2,2.7,90,India,north indian,Medium
Punjabi Pakwaan,1,Noida,77.3357155,28.5977441,"north indian, chinese",800,Yes,Yes,No,2,3.3,34,India,north indian,High
Santushti,1,Noida,77.335798,28.5976276,"south indian, north indian, chinese",300,No,Yes,No,1,2.6,70,India,south indian,Medium
Uncle's,1,Noida,77.3358973,28.5976456,"north indian, mughlai, chinese",600,No,Yes,No,2,3.4,190,India,north indian,Medium
Cafe Limelight,1,Noida,77.338766,28.6003782,"cafe, north indian, italian",900,No,Yes,No,2,3.7,38,India,cafe,High
Rendezvous Adda,1,Noida,0.0,0.0,"north indian, bengali",400,No,No,No,1,0.0,0,India,north indian,Medium
Wow Noodle,1,Noida,77.335507,28.5978273,chinese,550,No,Yes,No,2,0.0,0,India,chinese,Medium
Wraps Cafe,1,Noida,77.3356238,28.5976592,"fast food, north indian",400,No,Yes,No,1,0.0,2,India,fast food,Medium
Alley's Urbane Cafe,1,Noida,77.36543566,28.5391348,"cafe, italian, chinese",400,No,No,No,1,3.2,33,India,cafe,Medium
Backstreet Kitchen,1,Noida,77.36520298,28.53920932,"north indian, mughlai, chinese",500,No,Yes,No,2,3.4,33,India,north indian,Medium
Berco's,1,Noida,77.365561,28.538929,"chinese, thai",1100,Yes,No,No,3,3.1,9,India,chinese,High
Breaktym,1,Noida,77.369517,28.545627,"north indian, mughlai",400,No,Yes,No,1,2.6,11,India,north indian,Medium
Chicken Kraft,1,Noida,77.38628581,28.53268571,"north indian, chinese",400,No,No,No,1,2.9,4,India,north indian,Medium
Chinese By Nature,1,Noida,77.38746263,28.53393492,chinese,400,No,No,No,1,2.9,19,India,chinese,Medium
DV's Chinese Kitchen,1,Noida,77.38743782,28.53383506,chinese,300,No,No,No,1,2.8,10,India,chinese,Medium
Evergreen Sweets,1,Noida,77.38730572,28.5333408,"mithai, street food",200,No,No,No,1,2.6,16,India,mithai,Low
Green Chick Chop,1,Noida,77.38739792,28.53350929,"raw meats, fast food, north indian",350,No,No,No,1,2.9,7,India,raw meats,Medium
Hyderabad Delights,1,Noida,77.38514822,28.53280177,"north indian, mughlai, hyderabadi",400,No,No,No,1,3.3,13,India,north indian,Medium
Kabab And Tadka,1,Noida,77.36518085,28.5390865,north indian,600,No,Yes,No,2,2.5,36,India,north indian,Medium
Kanha Bhog,1,Noida,77.38745894,28.53358145,"mithai, street food",150,No,No,No,1,2.6,26,India,mithai,Low
Mezbaan Jaika Restaurant,1,Noida,77.3871696,28.53330811,"biryani, north indian, fast food",500,No,No,No,2,2.7,18,India,biryani,Medium
Pind Balluchi,1,Noida,77.36554932,28.53949767,"biryani, north indian, mughlai",1000,No,Yes,No,3,2.6,26,India,biryani,High
Red Capsicum,1,Noida,77.386751,28.533164,north indian,500,No,Yes,No,2,2.6,25,India,north indian,Medium
Singh Foods,1,Noida,77.36533742,28.53922405,"north indian, mughlai",700,No,Yes,No,2,3.2,7,India,north indian,High
Sparrows At Home Bakery & Cafe,1,Noida,77.3682633,28.54079875,"cafe, bakery",500,No,No,No,2,3.3,13,India,cafe,Medium
The New Koyla Kitchen,1,Noida,77.38676123,28.53422092,"north indian, chinese",600,No,Yes,No,2,2.7,36,India,north indian,Medium
Theyï¿½_ï¿½ï¿½ï¿½ï¿½,1,Noida,77.38501411,28.52840456,"north indian, mughlai, chinese",800,No,Yes,No,2,3.4,13,India,north indian,High
Your Spicy Kitchen,1,Noida,0.0,0.0,"mughlai, continental, chinese",800,Yes,No,No,2,3.1,8,India,mughlai,High
Yumm Biryani,1,Noida,77.36609716,28.53932095,"biryani, mughlai",550,No,Yes,No,2,3.2,27,India,biryani,Medium
Aureo Dine & Bake House,1,Noida,77.38755785,28.53404095,"north indian, chinese, continental",1000,Yes,Yes,No,3,3.5,367,India,north indian,High
Being Truckers,1,Noida,77.37825595,28.53174637,fast food,550,No,Yes,No,2,3.8,99,India,fast food,Medium
China Leaf,1,Noida,77.36627284,28.53928884,"chinese, thai",650,No,Yes,No,2,3.7,115,India,chinese,High
Mera Vala Dabba,1,Noida,77.366061,28.539277,north indian,400,No,Yes,No,1,3.6,18,India,north indian,Medium
Moti Mahal Delux- Legendary Culinary,1,Noida,77.36619238,28.53941873,"north indian, mughlai",900,No,Yes,No,2,3.6,72,India,north indian,High
Noshh,1,Noida,77.36621249,28.53921168,north indian,850,No,Yes,No,2,3.6,56,India,north indian,High
Tadqa Tandoor Express,1,Noida,77.36540817,28.53905704,"north indian, mughlai",750,No,Yes,No,2,3.6,108,India,north indian,High
The Kebab Company,1,Noida,77.36600563,28.53925998,"fast food, north indian",400,No,Yes,No,1,3.5,21,India,fast food,Medium
Affamato,1,Noida,0.0,0.0,"italian, pizza",400,No,No,No,1,0.0,0,India,italian,Medium
Ahmed's,1,Noida,77.38754611,28.5337414,mughlai,200,No,No,No,1,0.0,0,India,mughlai,Low
Caffï¿½ï¿½ La Poya,1,Noida,77.36602105,28.539318,"cafe, continental, fast food, italian",600,No,No,No,2,0.0,0,India,cafe,Medium
Chaskaa Restaurant,1,Noida,0.0,0.0,"north indian, mughlai, chinese",400,No,No,No,1,0.0,1,India,north indian,Medium
Chawla's 2,1,Noida,77.36599725,28.53954539,"north indian, mughlai, chinese, fast food",700,No,No,No,2,0.0,1,India,north indian,High
Chination,1,Noida,77.3869852,28.53309897,chinese,700,No,No,No,2,0.0,3,India,chinese,High
Essen Foods,1,Noida,77.36632314,28.53927854,"north indian, chinese, mughlai",500,No,No,No,2,0.0,0,India,north indian,Medium
Haochi,1,Noida,0.0,0.0,chinese,600,No,No,No,2,0.0,1,India,chinese,Medium
Lassilo,1,Noida,0.0,0.0,fast food,200,No,No,No,1,0.0,0,India,fast food,Low
Mittal Bikaneri Sweets,1,Noida,77.38711596,28.53319412,"mithai, street food",100,No,No,No,1,0.0,0,India,mithai,Low
Royale Bakers,1,Noida,77.386751,28.533164,"bakery, fast food, desserts",350,No,Yes,No,1,0.0,0,India,bakery,Medium
RV's Family Restaurant,1,Noida,0.0,0.0,"north indian, south indian, italian, chinese",500,No,No,No,2,0.0,0,India,north indian,Medium
The Cake Shop,1,Noida,77.38716993,28.53395848,bakery,250,No,No,No,1,0.0,2,India,bakery,Low
Top Food,1,Noida,0.0,0.0,"north indian, chinese",300,No,No,No,1,0.0,3,India,north indian,Medium
Uncle's Corner,1,Noida,0.0,0.0,fast food,400,No,No,No,1,0.0,1,India,fast food,Medium
Urban Express,1,Noida,77.38702995,28.53300848,north indian,400,No,No,No,1,0.0,0,India,north indian,Medium
Viddya Chinese Fast Food,1,Noida,77.37790592,28.53197731,"chinese, fast food",300,No,No,No,1,0.0,0,India,chinese,Medium
Domino's Pizza,1,Noida,77.38758132,28.53420826,"pizza, fast food",700,No,No,No,2,2.1,84,India,pizza,High
Kamboj's,1,Noida,77.38638707,28.53210161,"north indian, mughlai, chinese",800,Yes,Yes,No,2,2.4,76,India,north indian,High
Pizza Hut Delivery,1,Noida,77.38736574,28.53397527,"italian, pizza",800,No,Yes,No,2,2.3,94,India,italian,High
Subway,1,Noida,77.38739625,28.53409103,"american, fast food, salad, healthy food",500,No,No,No,2,2.4,51,India,american,Medium
The Cake Expert's,1,Noida,77.38691278,28.53309132,"bakery, desserts, fast food",250,No,Yes,No,1,2.4,63,India,bakery,Low
The Saffron Boutique,1,Noida,77.36664299,28.53934598,"north indian, chinese",800,Yes,No,No,2,4.0,175,India,north indian,High
Aggarwal Kachori Wale,1,Noida,77.3379637,28.597161,north indian,100,No,No,No,1,3.0,9,India,north indian,Low
Bakes & Cakes,1,Noida,77.3440643,28.5968936,bakery,250,No,Yes,No,1,3.0,5,India,bakery,Low
Burger's Kitchen,1,Noida,77.3382315,28.5971578,fast food,350,No,No,No,1,2.8,31,India,fast food,Medium
Jhatpat Khana,1,Noida,77.3435377,28.596352,north indian,400,No,No,No,1,3.0,7,India,north indian,Medium
Mahi Rasoi,1,Noida,77.3380039,28.5972511,north indian,500,No,Yes,No,2,2.6,34,India,north indian,Medium
Night Safari Cafe,1,Noida,77.3387224,28.5923274,fast food,300,No,No,No,1,3.0,4,India,fast food,Medium
Saheb's Restaurant,1,Noida,77.3378109,28.5969146,"north indian, chinese, mughlai, fast food",550,No,No,No,2,2.7,26,India,north indian,Medium
Scrummy Bites,1,Noida,77.3372391,28.5931433,"north indian, chinese",350,No,Yes,No,1,3.1,30,India,north indian,Medium
Berco's,1,Noida,77.3388953,28.5939838,"chinese, thai",1100,No,Yes,No,3,3.7,1182,India,chinese,High
Cream Bell Scoopers,1,Noida,77.3377445,28.5969468,ice cream,200,No,No,No,1,0.0,2,India,ice cream,Low
Mayur Kitchen,1,Noida,77.3439016,28.5972982,"north indian, mughlai",500,No,No,No,2,0.0,0,India,north indian,Medium
Raghav Ki Rasoi,1,Noida,77.3441147,28.5982082,"north indian, chinese",350,No,Yes,No,1,0.0,0,India,north indian,Medium
Red Chilli,1,Noida,77.3343957,28.5940266,"north indian, chinese, mughlai",500,No,No,No,2,0.0,1,India,north indian,Medium
Riyaz Biryani Corner,1,Noida,77.3381282,28.5973644,biryani,200,No,No,No,1,0.0,1,India,biryani,Low
Standard Sweets & Confectioners,1,Noida,77.3395869,28.5948476,"mithai, street food",150,No,No,No,1,0.0,3,India,mithai,Low
Standard Sweets,1,Noida,77.3441252,28.5969498,"mithai, street food",150,No,No,No,1,0.0,1,India,mithai,Low
Sushma Homemade Tiffin,1,Noida,0.0,0.0,"north indian, south indian",200,No,No,No,1,0.0,0,India,north indian,Low
The Tasty Corner,1,Noida,77.3355321,28.5919342,"north indian, chinese",300,No,No,No,1,0.0,0,India,north indian,Medium
The Zaika King,1,Noida,77.338294,28.597161,"north indian, mughlai",600,No,No,No,2,0.0,3,India,north indian,Medium
Tiffinhunt,1,Noida,77.3386901,28.5923266,north indian,200,No,Yes,No,1,0.0,1,India,north indian,Low
Top Burger,1,Noida,77.3440914,28.5969249,fast food,200,No,No,No,1,0.0,1,India,fast food,Low
Aggarwal Sweet Shop,1,Noida,77.3441785,28.5970594,"mithai, street food",150,No,Yes,No,1,2.3,15,India,mithai,Low
Hungry - I,1,Noida,77.332072,28.5493465,"cafe, italian, continental, chinese",450,No,Yes,No,1,2.6,26,India,cafe,Medium
Oh Buoy,1,Noida,77.3323527,28.5486721,"mexican, italian, fast food",550,No,No,No,2,3.4,55,India,mexican,Medium
Caffeinated,1,Noida,77.3323449,28.5493943,beverages,200,No,No,No,1,3.9,64,India,beverages,Low
Sam and Scrooge,1,Noida,77.3714268,28.516344,"continental, mexican, american, fast food, italian, chinese",550,No,Yes,No,2,3.9,132,India,continental,Medium
Tpot,1,Noida,77.3306028,28.5445167,cafe,400,No,Yes,No,1,3.6,20,India,cafe,Medium
Hunger's Hub,1,Noida,77.3317111,28.5488666,"chinese, fast food",200,No,No,No,1,0.0,0,India,chinese,Low
Modi's Baker's Zone,1,Noida,77.3297035,28.5472559,"bakery, fast food, chinese",400,No,No,No,1,0.0,0,India,bakery,Medium
The Flip On Wheel,1,Noida,77.3323016,28.5494133,"north indian, fast food",400,No,No,No,1,0.0,1,India,north indian,Medium
Big Biryani,1,Noida,77.3323947,28.5493919,"biryani, mughlai",300,No,No,No,1,0.0,1,India,biryani,Medium
Aroma,1,Noida,77.4133126,28.5074459,"south indian, north indian, street food",300,No,No,No,1,3.0,4,India,south indian,Medium
Bawarchi,1,Noida,0.0,0.0,"north indian, mughlai, fast food",450,No,No,No,1,2.9,5,India,north indian,Medium
Book Food Kitchen,1,Noida,77.40612611,28.5131767,"north indian, chinese",400,No,Yes,No,1,3.1,19,India,north indian,Medium
Breaktym,1,Noida,77.407635,28.508599,"north indian, mughlai",400,No,Yes,No,1,2.5,6,India,north indian,Medium
Chaska By Taste,1,Noida,77.4132229,28.5070787,"north indian, chinese",600,No,No,No,2,2.9,4,India,north indian,Medium
Domino's Pizza,1,Noida,77.377632,28.5141905,"pizza, fast food",700,No,No,No,2,2.5,27,India,pizza,High
Grill King,1,Noida,0.0,0.0,"north indian, chinese",400,No,No,No,1,3.0,4,India,north indian,Medium
Rolling Beans,1,Noida,77.4027519,28.5003041,north indian,200,No,Yes,No,1,2.8,9,India,north indian,Low
RollsKing,1,Noida,77.40179,28.5011578,fast food,400,No,No,No,1,3.2,19,India,fast food,Medium
SnacksWale.com,1,Noida,77.4132229,28.5075273,"north indian, fast food",400,No,No,No,1,2.8,8,India,north indian,Medium
Subway,1,Noida,77.4097048,28.5011636,"american, fast food, salad, healthy food",500,No,Yes,No,2,2.6,13,India,american,Medium
Super Cake Shop,1,Noida,77.3713463,28.5164185,"bakery, desserts",300,No,No,No,1,2.9,6,India,bakery,Medium
Aureo Dine & Bake House,1,Noida,77.404642,28.4995416,"bakery, fast food",300,No,No,No,1,0.0,3,India,bakery,Medium
B Bawarchi Restaurant,1,Noida,77.3799935,28.5177319,"north indian, mughlai, chinese",600,No,No,No,2,0.0,2,India,north indian,Medium
Brajwasi,1,Noida,0.0,0.0,north indian,500,No,No,No,2,0.0,0,India,north indian,Medium
Cafe Coffee Day,1,Noida,77.4038963,28.4995663,cafe,450,No,No,No,1,0.0,3,India,cafe,Medium
Cafe Coffee Day,1,Noida,77.3778001,28.5137081,cafe,450,No,No,No,1,0.0,0,India,cafe,Medium
Cafe Lounge,1,Noida,0.0,0.0,"cafe, bakery, fast food",350,No,No,No,1,0.0,0,India,cafe,Medium
Cafe Treat,1,Noida,0.0,0.0,"north indian, italian, continental",450,No,No,No,1,0.0,0,India,north indian,Medium
Casa Bake,1,Noida,0.0,0.0,bakery,700,No,No,No,2,0.0,2,India,bakery,High
China Town,1,Noida,77.4027231,28.500375,chinese,300,No,No,No,1,0.0,0,India,chinese,Medium
Costa Coffee,1,Noida,77.3681524,28.5255885,cafe,600,No,No,No,2,0.0,0,India,cafe,Medium
Delhi Foods,1,Noida,77.3715165,28.5164422,north indian,200,No,No,No,1,0.0,0,India,north indian,Low
Deli Chic,1,Noida,0.0,0.0,"north indian, chinese",400,No,No,No,1,0.0,2,India,north indian,Medium
Delicacies,1,Noida,77.40778303,28.50763882,bakery,500,No,No,No,2,0.0,1,India,bakery,Medium
Kanha Ji Sweets & Restaurant,1,Noida,77.413852,28.505174,"mithai, north indian, street food",200,No,No,No,1,0.0,1,India,mithai,Low
Little China,1,Noida,77.4028201,28.4996449,chinese,250,No,No,No,1,0.0,1,India,chinese,Low
Lola's Cafe,1,Noida,77.4132861,28.5074131,"cafe, fast food",350,No,No,No,1,0.0,1,India,cafe,Medium
Madras Coffee House,1,Noida,77.4043548,28.4990685,beverages,100,No,No,No,1,0.0,1,India,beverages,Low
Moju Juice Bar,1,Noida,77.4026739,28.500282,beverages,200,No,No,No,1,0.0,0,India,beverages,Low
Peniel Restaurant,1,Noida,77.3712923,28.5164659,south indian,200,No,No,No,1,0.0,3,India,south indian,Low
Pizza Key,1,Noida,77.3734774,28.5161937,"pizza, fast food",700,No,No,No,2,0.0,3,India,pizza,High
Sandoz,1,Noida,0.0,0.0,"north indian, chinese",500,No,No,No,2,0.0,1,India,north indian,Medium
Subway,1,Noida,0.0,0.0,"american, fast food, salad, healthy food",500,No,No,No,2,0.0,0,India,american,Medium
Tandoori Mystery,1,Noida,77.37313192,28.51524439,north indian,400,No,No,No,1,0.0,3,India,north indian,Medium
Taste of Punjab,1,Noida,77.4141288,28.5046715,north indian,300,No,No,No,1,0.0,0,India,north indian,Medium
Tea Nation,1,Noida,77.3777963,28.513978,"fast food, beverages",200,No,No,No,1,0.0,1,India,fast food,Low
The Corporate Kitchen,1,Noida,0.0,0.0,"north indian, chinese",300,No,No,No,1,0.0,0,India,north indian,Medium
The Royal Kitchen,1,Noida,77.413356,28.5078125,"north indian, chinese",400,No,No,No,1,0.0,0,India,north indian,Medium
Tpot,1,Noida,77.3732546,28.5152596,"fast food, beverages",500,No,No,No,2,0.0,1,India,fast food,Medium
Wild Chef House,1,Noida,77.3730864,28.5151994,"continental, chinese, north indian, indian",500,No,Yes,No,2,0.0,3,India,continental,Medium
DIOS The Neighbourhood Bistro,1,Noida,77.3778856,28.5138115,"continental, fast food, italian",1300,Yes,No,No,3,4.2,108,India,continental,High
Cake n Flower,1,Noida,77.3145385,28.5811942,bakery,150,No,No,No,1,2.9,7,India,bakery,Low
Dilli 6,1,Noida,77.3138576,28.5818951,"north indian, chinese",500,No,Yes,No,2,2.8,84,India,north indian,Medium
Food Bell,1,Noida,77.3141014,28.5814426,"north indian, south indian",400,No,No,No,1,2.8,6,India,north indian,Medium
Kalpana Hotel,1,Noida,77.314,28.5817708,north indian,200,No,No,No,1,2.9,4,India,north indian,Low
Sagar Dhaba,1,Noida,77.3141279,28.5815304,north indian,350,No,No,No,1,3.1,27,India,north indian,Medium
Shree Balaji Shudh Vaishno Hotel,1,Noida,77.3142692,28.5802723,north indian,150,No,No,No,1,2.9,5,India,north indian,Low
Shree Rathnam,1,Noida,77.3119452,28.5832846,"south indian, north indian, chinese",800,Yes,Yes,No,2,3.3,57,India,south indian,High
Simran's Cake Studio,1,Noida,77.3104224,28.5820794,bakery,250,No,No,No,1,3.4,23,India,bakery,Low
Sweet Cake,1,Noida,77.3127883,28.5826872,bakery,300,No,No,No,1,3.0,10,India,bakery,Medium
The Cake Xpress,1,Noida,77.3144579,28.5812215,"bakery, desserts",250,No,Yes,No,1,3.0,43,India,bakery,Low
The Chef,1,Noida,77.310934,28.5773817,"north indian, mughlai, chinese, fast food",500,No,No,No,2,2.7,8,India,north indian,Medium
The Flying Pan,1,Noida,77.3137449,28.58180043,"north indian, fast food",400,No,No,No,1,3.2,12,India,north indian,Medium
Wrapster,1,Noida,77.3100508,28.5821145,fast food,200,No,No,No,1,3.2,48,India,fast food,Low
Getafix Petit,1,Noida,77.3075696,28.5784806,"healthy food, juices",700,No,Yes,No,2,3.5,14,India,healthy food,High
Cake N Gifts,1,Noida,0.0,0.0,bakery,300,No,No,No,1,0.0,0,India,bakery,Medium
Cheese Pizza,1,Noida,77.3101406,28.5822126,pizza,250,No,No,No,1,0.0,0,India,pizza,Low
Divya Hotal,1,Noida,77.3146798,28.5806262,north indian,150,No,No,No,1,0.0,2,India,north indian,Low
Green Valley Chinese Food,1,Noida,77.312979,28.58206,chinese,200,No,No,No,1,0.0,0,India,chinese,Low
Hooting Owl Cafe,1,Noida,77.3101406,28.582123,"fast food, beverages",300,No,No,No,1,0.0,2,India,fast food,Medium
Jaak Foods,1,Noida,77.31239598,28.58226269,"north indian, chinese",400,No,No,No,1,0.0,1,India,north indian,Medium
Kaka Restaurant,1,Noida,77.3147473,28.5807004,"mughlai, north indian",450,No,No,No,1,0.0,1,India,mughlai,Medium
KC Bakers,1,Noida,0.0,0.0,bakery,350,No,No,No,1,0.0,1,India,bakery,Medium
KC Bakery,1,Noida,77.3127435,28.5827278,bakery,250,No,No,No,1,0.0,1,India,bakery,Low
Rajan Foods Corner,1,Noida,77.3102284,28.5822693,north indian,300,No,No,No,1,0.0,1,India,north indian,Medium
Sagar Dhaba,1,Noida,77.314359,28.5801911,north indian,350,No,No,No,1,0.0,2,India,north indian,Medium
Sarfira,1,Noida,0.0,0.0,fast food,200,No,No,No,1,0.0,1,India,fast food,Low
Shama Chicken Corner,1,Noida,77.314,28.5816812,mughlai,300,No,No,No,1,0.0,2,India,mughlai,Medium
Yummy Kitchen,1,Noida,77.3145418,28.5805304,"north indian, mughlai",450,No,No,No,1,0.0,1,India,north indian,Medium
Barista,1,Noida,77.3156097,28.5793172,cafe,650,No,No,No,2,2.9,22,India,cafe,High
Divine Curries,1,Noida,77.31759,28.5707246,"north indian, chinese, south indian",700,No,Yes,No,2,3.0,31,India,north indian,High
Moon Bite,1,Noida,77.31485,28.577722,"north indian, chinese",300,No,Yes,No,1,3.3,13,India,north indian,Medium
Subway,1,Noida,77.31558178,28.58129376,"american, fast food, salad, healthy food",500,No,No,No,2,3.4,55,India,american,Medium
Hurry's Paratha,1,Noida,77.3169908,28.5792232,north indian,200,No,Yes,No,1,3.5,45,India,north indian,Low
McDonald's,1,Noida,77.3157052,28.5801391,"fast food, burger",500,No,Yes,No,2,3.7,135,India,fast food,Medium
Cafe Coffee Day,1,Noida,0.0,0.0,cafe,450,No,No,No,1,0.0,2,India,cafe,Medium
Dunkin' Donuts,1,Noida,0.0,0.0,"burger, desserts, fast food",600,No,No,No,2,0.0,2,India,burger,Medium
Green Chilli Fast Food,1,Noida,77.313817,28.5788612,chinese,300,No,No,No,1,0.0,0,India,chinese,Medium
Street Food Corner,1,Noida,77.317657,28.5776606,chinese,250,No,No,No,1,0.0,0,India,chinese,Low
Aggarwal,1,Noida,77.32593108,28.57081133,"south indian, chinese, street food, mithai",400,No,Yes,No,1,3.3,61,India,south indian,Medium
Anchor Bar & Kitchen,1,Noida,77.32504863,28.57064084,"north indian, chinese",1300,Yes,No,No,3,2.5,106,India,north indian,High
Basil Tree,1,Noida,77.32310604,28.56861001,"italian, north indian, chinese",1200,Yes,Yes,No,3,3.4,431,India,italian,High
Bon Bon Pastry Shop,1,Noida,77.32418898,28.57158307,"bakery, desserts, fast food",150,No,No,No,1,3.1,213,India,bakery,Low
BSGulati's Punjabi Swad,1,Noida,77.32611079,28.57044385,"north indian, mughlai",700,No,Yes,No,2,2.5,357,India,north indian,High
Cafe-18,1,Noida,77.32660197,28.56988852,fast food,250,No,No,No,1,2.5,103,India,fast food,Low
Chandni Chowk Ke Mashhoor Paranthe,1,Noida,77.32660867,28.56997273,north indian,100,No,No,No,1,2.8,30,India,north indian,Low
